geo,age,sex,citizen,acceptance_rate
Spain,From 18 to 34 years,Males,Morocco,0.022369089984748347
Spain,From 18 to 34 years,Males,Nepal,0.0
Spain,From 18 to 34 years,Males,Nicaragua,0.33101851851851855
Spain,From 18 to 34 years,Males,Niger,0.6666666666666666
Spain,From 18 to 34 years,Males,Nigeria,0.041237113402061855
Spain,From 18 to 34 years,Males,Pakistan,0.01107011070110701
Spain,From 18 to 34 years,Males,Palestine*,0.7142857142857143
Spain,From 18 to 34 years,Males,Panama,0.5
Spain,From 18 to 34 years,Males,Paraguay,0.07407407407407407
Spain,From 18 to 34 years,Males,Peru,0.011784511784511785
Spain,From 18 to 34 years,Males,Philippines,0.0
Spain,From 18 to 34 years,Males,Russia,0.6263736263736264
Spain,From 18 to 34 years,Males,Saudi Arabia,0.0
Spain,From 18 to 34 years,Males,Senegal,0.026387625113739762
Spain,From 18 to 34 years,Males,Serbia,0.0
Spain,From 18 to 34 years,Males,Sierra Leone,0.05
Spain,From 18 to 34 years,Males,Somalia,0.9777777777777777
Spain,From 18 to 34 years,Males,South Korea,0.0
Spain,From 18 to 34 years,Males,South Sudan,1.0
Spain,From 18 to 34 years,Males,Sri Lanka,0.25
Spain,From 18 to 34 years,Males,Sudan,0.9330708661417323
Spain,From 18 to 34 years,Males,Syria,0.7482014388489209
Spain,From 18 to 34 years,Males,Tajikistan,0.0
Spain,From 18 to 34 years,Males,Togo,0.0
Spain,From 18 to 34 years,Males,Total,0.4403498382908942
Spain,From 18 to 34 years,Males,Tunisia,0.03418803418803419
Spain,From 18 to 34 years,Males,Türkiye,0.04054054054054054
Spain,From 18 to 34 years,Males,Ukraine,0.5213675213675214
Spain,From 18 to 34 years,Males,Unknown,0.0
Spain,From 18 to 34 years,Males,Uruguay,0.0
Spain,From 18 to 34 years,Males,Venezuela,0.9104587155963303
Spain,From 18 to 34 years,Males,Viet Nam,0.0
Spain,From 18 to 34 years,Males,Yemen,0.43636363636363634
Spain,From 35 to 64 years,Females,Afghanistan,0.8977272727272727
Spain,From 35 to 64 years,Females,Albania,0.0
Spain,From 35 to 64 years,Females,Algeria,0.24
Spain,From 35 to 64 years,Females,Angola,0.0
Spain,From 35 to 64 years,Females,Argentina,0.0
Spain,From 35 to 64 years,Females,Armenia,0.0
Spain,From 35 to 64 years,Females,Belarus,0.1111111111111111
Spain,From 35 to 64 years,Females,Bolivia,0.0
Spain,From 35 to 64 years,Females,Brazil,0.022988505747126436
Spain,From 35 to 64 years,Females,Cameroon,0.45454545454545453
Spain,From 35 to 64 years,Females,Central African Republic,1.0
Spain,From 35 to 64 years,Females,Chile,0.15789473684210525
Spain,From 35 to 64 years,Females,China,0.07692307692307693
Spain,From 35 to 64 years,Females,Colombia,0.0638847858197932
Spain,From 35 to 64 years,Females,Congo,1.0
Spain,From 35 to 64 years,Females,Costa Rica,0.0
Spain,From 35 to 64 years,Females,Cuba,0.039603960396039604
Spain,From 35 to 64 years,Females,Côte d’Ivoire,0.7
Spain,From 35 to 64 years,Females,Democratic Republic of the Congo,0.0
Spain,From 35 to 64 years,Females,Dominican Republic,0.06666666666666667
Spain,From 35 to 64 years,Females,Ecuador,0.0
Spain,From 35 to 64 years,Females,Egypt,1.0
Spain,From 35 to 64 years,Females,El Salvador,0.21212121212121213
Spain,From 35 to 64 years,Females,Equatorial Guinea,0.3333333333333333
Spain,From 35 to 64 years,Females,Eritrea,1.0
Spain,From 35 to 64 years,Females,"Gambia, The",0.0
Spain,From 35 to 64 years,Females,Georgia,0.06
Spain,From 35 to 64 years,Females,Ghana,0.0
Spain,From 35 to 64 years,Females,Guatemala,0.3
Spain,From 35 to 64 years,Females,Guinea,1.0
Spain,From 35 to 64 years,Females,Haiti,1.0
Spain,From 35 to 64 years,Females,Honduras,0.17534246575342466
Spain,From 35 to 64 years,Females,India,0.0
Spain,From 35 to 64 years,Females,Iran,0.625
Spain,From 35 to 64 years,Females,Iraq,0.0
Spain,From 35 to 64 years,Females,Kazakhstan,1.0
Spain,From 35 to 64 years,Females,Kenya,1.0
Spain,From 35 to 64 years,Females,Libya,1.0
Spain,From 35 to 64 years,Females,Mali,1.0
Spain,From 35 to 64 years,Females,Mauritania,0.6666666666666666
Spain,From 35 to 64 years,Females,Mexico,0.23809523809523808
Spain,From 35 to 64 years,Females,Moldova,0.0
Spain,From 35 to 64 years,Females,Mongolia,1.0
Spain,From 35 to 64 years,Females,Morocco,0.125
Spain,From 35 to 64 years,Females,Myanmar/Burma,1.0
Spain,From 35 to 64 years,Females,Nicaragua,0.4182692307692308
Spain,From 35 to 64 years,Females,Nigeria,0.3
Spain,From 35 to 64 years,Females,Pakistan,0.36363636363636365
Spain,From 35 to 64 years,Females,Palestine*,0.9047619047619048
Spain,From 35 to 64 years,Females,Panama,0.0
Spain,From 35 to 64 years,Females,Paraguay,0.0
Spain,From 35 to 64 years,Females,Peru,0.0364963503649635
Spain,From 35 to 64 years,Females,Philippines,0.0
Spain,From 35 to 64 years,Females,Russia,0.5495495495495496
Spain,From 35 to 64 years,Females,Senegal,0.7272727272727273
Spain,From 35 to 64 years,Females,Somalia,1.0
Spain,From 35 to 64 years,Females,South Africa,0.0
Spain,From 35 to 64 years,Females,Sudan,0.6666666666666666
Spain,From 35 to 64 years,Females,Syria,0.8829787234042553
Spain,From 35 to 64 years,Females,Total,0.4877253743506163
Spain,From 35 to 64 years,Females,Tunisia,0.3333333333333333
Spain,From 35 to 64 years,Females,Türkiye,0.4444444444444444
Spain,From 35 to 64 years,Females,Ukraine,0.5664739884393064
Spain,From 35 to 64 years,Females,Uruguay,0.058823529411764705
Spain,From 35 to 64 years,Females,Venezuela,0.9326462128475551
Spain,From 35 to 64 years,Females,Yemen,0.8888888888888888
Spain,From 35 to 64 years,Males,Afghanistan,0.898876404494382
Spain,From 35 to 64 years,Males,Albania,0.0
Spain,From 35 to 64 years,Males,Algeria,0.07608695652173914
Spain,From 35 to 64 years,Males,Angola,0.0
Spain,From 35 to 64 years,Males,Argentina,0.0
Spain,From 35 to 64 years,Males,Armenia,0.0
Spain,From 35 to 64 years,Males,Azerbaijan,0.0
Spain,From 35 to 64 years,Males,Bangladesh,0.0
Spain,From 35 to 64 years,Males,Belarus,0.1111111111111111
Spain,From 35 to 64 years,Males,Benin,0.0
Spain,From 35 to 64 years,Males,Bolivia,0.0
Spain,From 35 to 64 years,Males,Brazil,0.024691358024691357
Spain,From 35 to 64 years,Males,Burkina Faso,1.0
Spain,From 35 to 64 years,Males,Cameroon,0.15151515151515152
Spain,From 35 to 64 years,Males,Central African Republic,0.0
Spain,From 35 to 64 years,Males,Chile,0.0
Spain,From 35 to 64 years,Males,China,0.0625
Spain,From 35 to 64 years,Males,Colombia,0.03141891891891892
Spain,From 35 to 64 years,Males,Congo,0.0
Spain,From 35 to 64 years,Males,Costa Rica,0.0
Spain,From 35 to 64 years,Males,Cuba,0.03468208092485549
Spain,From 35 to 64 years,Males,Côte d’Ivoire,0.05405405405405406
Spain,From 35 to 64 years,Males,Democratic Republic of the Congo,0.0
Spain,From 35 to 64 years,Males,Dominican Republic,0.0
Spain,From 35 to 64 years,Males,Ecuador,0.013888888888888888
Spain,From 35 to 64 years,Males,Egypt,0.1
Spain,From 35 to 64 years,Males,El Salvador,0.10493827160493827
Spain,From 35 to 64 years,Males,Equatorial Guinea,0.2
Spain,From 35 to 64 years,Males,Eritrea,1.0
Spain,From 35 to 64 years,Males,"Gambia, The",0.0
Spain,From 35 to 64 years,Males,Georgia,0.0
Spain,From 35 to 64 years,Males,Ghana,0.0
Spain,From 35 to 64 years,Males,Guatemala,0.029411764705882353
Spain,From 35 to 64 years,Males,Guinea,0.02857142857142857
Spain,From 35 to 64 years,Males,Guinea-Bissau,0.0
Spain,From 35 to 64 years,Males,Haiti,0.42857142857142855
Spain,From 35 to 64 years,Males,Honduras,0.07211538461538461
Spain,From 35 to 64 years,Males,India,0.0
Spain,From 35 to 64 years,Males,Iran,0.2631578947368421
Spain,From 35 to 64 years,Males,Iraq,0.1111111111111111
Spain,From 35 to 64 years,Males,Israel,0.0
Spain,From 35 to 64 years,Males,Jordan,0.0
Spain,From 35 to 64 years,Males,Kazakhstan,0.0
Spain,From 35 to 64 years,Males,Kenya,0.0
Spain,From 35 to 64 years,Males,Kosovo*,0.0
Spain,From 35 to 64 years,Males,Lebanon,0.0
Spain,From 35 to 64 years,Males,Liberia,0.0
Spain,From 35 to 64 years,Males,Libya,1.0
Spain,From 35 to 64 years,Males,Mali,0.9758713136729222
Spain,From 35 to 64 years,Males,Mauritania,0.03333333333333333
Spain,From 35 to 64 years,Males,Mexico,0.043478260869565216
Spain,From 35 to 64 years,Males,Moldova,0.0
Spain,From 35 to 64 years,Males,Morocco,0.01763668430335097
Spain,From 35 to 64 years,Males,Nepal,0.0
Spain,From 35 to 64 years,Males,Nicaragua,0.38495575221238937
Spain,From 35 to 64 years,Males,Niger,0.5
Spain,From 35 to 64 years,Males,Nigeria,0.030303030303030304
Spain,From 35 to 64 years,Males,Pakistan,0.027210884353741496
Spain,From 35 to 64 years,Males,Palestine*,0.7333333333333333
Spain,From 35 to 64 years,Males,Panama,0.3333333333333333
Spain,From 35 to 64 years,Males,Paraguay,0.0
Spain,From 35 to 64 years,Males,Peru,0.007564296520423601
Spain,From 35 to 64 years,Males,Philippines,0.0
Spain,From 35 to 64 years,Males,Russia,0.4957983193277311
Spain,From 35 to 64 years,Males,Saudi Arabia,0.0
Spain,From 35 to 64 years,Males,Senegal,0.016835016835016835
Spain,From 35 to 64 years,Males,Serbia,0.0
Spain,From 35 to 64 years,Males,Sierra Leone,0.0
Spain,From 35 to 64 years,Males,Somalia,1.0
Spain,From 35 to 64 years,Males,Sri Lanka,0.0
Spain,From 35 to 64 years,Males,Sudan,0.9166666666666666
Spain,From 35 to 64 years,Males,Syria,0.8333333333333334
Spain,From 35 to 64 years,Males,Togo,0.0
Spain,From 35 to 64 years,Males,Total,0.36067364588074646
Spain,From 35 to 64 years,Males,Tunisia,0.02857142857142857
Spain,From 35 to 64 years,Males,Türkiye,0.3125
Spain,From 35 to 64 years,Males,Ukraine,0.47619047619047616
Spain,From 35 to 64 years,Males,Unknown,0.0
Spain,From 35 to 64 years,Males,Uruguay,0.0
Spain,From 35 to 64 years,Males,Uzbekistan,0.0
Spain,From 35 to 64 years,Males,Venezuela,0.9192307692307692
Spain,From 35 to 64 years,Males,Viet Nam,0.0
Spain,From 35 to 64 years,Males,Yemen,0.47619047619047616
Spain,Less than 14 years,Females,Afghanistan,0.9310344827586207
Spain,Less than 14 years,Females,Albania,0.0
Spain,Less than 14 years,Females,Algeria,0.21875
Spain,Less than 14 years,Females,Angola,0.0
Spain,Less than 14 years,Females,Argentina,0.35135135135135137
Spain,Less than 14 years,Females,Armenia,0.0
Spain,Less than 14 years,Females,Azerbaijan,0.0
Spain,Less than 14 years,Females,Belarus,0.3333333333333333
Spain,Less than 14 years,Females,Bolivia,0.0
Spain,Less than 14 years,Females,Brazil,0.0625
Spain,Less than 14 years,Females,Burkina Faso,1.0
Spain,Less than 14 years,Females,Cameroon,0.7
Spain,Less than 14 years,Females,Central African Republic,1.0
Spain,Less than 14 years,Females,Chile,0.55
Spain,Less than 14 years,Females,China,0.0
Spain,Less than 14 years,Females,Colombia,0.10548523206751055
Spain,Less than 14 years,Females,Congo,1.0
Spain,Less than 14 years,Females,Costa Rica,0.7142857142857143
Spain,Less than 14 years,Females,Cuba,0.08108108108108109
Spain,Less than 14 years,Females,Côte d’Ivoire,0.8461538461538461
Spain,Less than 14 years,Females,Democratic Republic of the Congo,1.0
Spain,Less than 14 years,Females,Dominican Republic,0.3333333333333333
Spain,Less than 14 years,Females,Ecuador,0.16666666666666666
Spain,Less than 14 years,Females,Egypt,1.0
Spain,Less than 14 years,Females,El Salvador,0.2571428571428571
Spain,Less than 14 years,Females,Equatorial Guinea,1.0
Spain,Less than 14 years,Females,Eritrea,1.0
Spain,Less than 14 years,Females,"Gambia, The",1.0
Spain,Less than 14 years,Females,Georgia,0.029411764705882353
Spain,Less than 14 years,Females,Ghana,1.0
Spain,Less than 14 years,Females,Guatemala,0.23529411764705882
Spain,Less than 14 years,Females,Guinea,1.0
Spain,Less than 14 years,Females,Guinea-Bissau,0.0
Spain,Less than 14 years,Females,Haiti,0.6666666666666666
Spain,Less than 14 years,Females,Honduras,0.21559633027522937
Spain,Less than 14 years,Females,India,0.0
Spain,Less than 14 years,Females,Iran,1.0
Spain,Less than 14 years,Females,Iraq,0.6
Spain,Less than 14 years,Females,Kazakhstan,0.0
Spain,Less than 14 years,Females,Lebanon,0.0
Spain,Less than 14 years,Females,Libya,1.0
Spain,Less than 14 years,Females,Mali,1.0
Spain,Less than 14 years,Females,Mauritania,1.0
Spain,Less than 14 years,Females,Mexico,0.3333333333333333
Spain,Less than 14 years,Females,Moldova,0.0
Spain,Less than 14 years,Females,Mongolia,1.0
Spain,Less than 14 years,Females,Morocco,0.3611111111111111
Spain,Less than 14 years,Females,Nicaragua,0.6630434782608695
Spain,Less than 14 years,Females,Nigeria,0.5217391304347826
Spain,Less than 14 years,Females,North Macedonia,0.0
Spain,Less than 14 years,Females,Pakistan,0.6
Spain,Less than 14 years,Females,Palestine*,0.7777777777777778
Spain,Less than 14 years,Females,Panama,0.631578947368421
Spain,Less than 14 years,Females,Paraguay,0.1
Spain,Less than 14 years,Females,Peru,0.1387900355871886
Spain,Less than 14 years,Females,Russia,0.55
Spain,Less than 14 years,Females,Senegal,0.8333333333333334
Spain,Less than 14 years,Females,Sierra Leone,1.0
Spain,Less than 14 years,Females,Somalia,1.0
Spain,Less than 14 years,Females,Sudan,1.0
Spain,Less than 14 years,Females,Syria,0.9086021505376344
Spain,Less than 14 years,Females,Total,0.5487331659438485
Spain,Less than 14 years,Females,Tunisia,0.0
Spain,Less than 14 years,Females,Türkiye,0.36363636363636365
Spain,Less than 14 years,Females,Ukraine,0.48
Spain,Less than 14 years,Females,Uruguay,0.0
Spain,Less than 14 years,Females,Venezuela,0.9483301827347196
Spain,Less than 14 years,Females,Yemen,1.0
Spain,Less than 14 years,Males,Afghanistan,0.9254658385093167
Spain,Less than 14 years,Males,Albania,0.0
Spain,Less than 14 years,Males,Algeria,0.23529411764705882
Spain,Less than 14 years,Males,Angola,0.5
Spain,Less than 14 years,Males,Argentina,0.2631578947368421
Spain,Less than 14 years,Males,Armenia,0.0
Spain,Less than 14 years,Males,Azerbaijan,0.0
Spain,Less than 14 years,Males,Belarus,0.0
Spain,Less than 14 years,Males,Bolivia,0.0
Spain,Less than 14 years,Males,Brazil,0.03225806451612903
Spain,Less than 14 years,Males,Burkina Faso,1.0
Spain,Less than 14 years,Males,Cameroon,0.5714285714285714
Spain,Less than 14 years,Males,Central African Republic,1.0
Spain,Less than 14 years,Males,Chile,0.6585365853658537
Spain,Less than 14 years,Males,China,1.0
Spain,Less than 14 years,Males,Colombia,0.1067472306143001
Spain,Less than 14 years,Males,Congo,1.0
Spain,Less than 14 years,Males,Costa Rica,0.5714285714285714
Spain,Less than 14 years,Males,Cuba,0.0
Spain,Less than 14 years,Males,Côte d’Ivoire,0.7647058823529411
Spain,Less than 14 years,Males,Dominican Republic,0.0
Spain,Less than 14 years,Males,Ecuador,0.09523809523809523
Spain,Less than 14 years,Males,Egypt,1.0
Spain,Less than 14 years,Males,El Salvador,0.22413793103448276
Spain,Less than 14 years,Males,Equatorial Guinea,1.0
Spain,Less than 14 years,Males,Eritrea,1.0
Spain,Less than 14 years,Males,"Gambia, The",0.5
Spain,Less than 14 years,Males,Georgia,0.032520325203252036
Spain,Less than 14 years,Males,Guatemala,0.25
Spain,Less than 14 years,Males,Guinea,0.8181818181818182
Spain,Less than 14 years,Males,Haiti,1.0
Spain,Less than 14 years,Males,Honduras,0.215311004784689
Spain,Less than 14 years,Males,India,0.0
Spain,Less than 14 years,Males,Iran,0.6666666666666666
Spain,Less than 14 years,Males,Iraq,0.5
Spain,Less than 14 years,Males,Israel,0.0
Spain,Less than 14 years,Males,Jordan,0.0
Spain,Less than 14 years,Males,Kazakhstan,0.0
Spain,Less than 14 years,Males,Kyrgyzstan,0.0
Spain,Less than 14 years,Males,Lebanon,0.0
Spain,Less than 14 years,Males,Libya,1.0
Spain,Less than 14 years,Males,Mali,0.9411764705882353
Spain,Less than 14 years,Males,Mauritania,0.75
Spain,Less than 14 years,Males,Mexico,0.4444444444444444
Spain,Less than 14 years,Males,Moldova,0.0
Spain,Less than 14 years,Males,Morocco,0.35714285714285715
Spain,Less than 14 years,Males,Nicaragua,0.6372549019607843
Spain,Less than 14 years,Males,Nigeria,0.5
Spain,Less than 14 years,Males,Pakistan,0.46153846153846156
Spain,Less than 14 years,Males,Palestine*,0.78125
Spain,Less than 14 years,Males,Panama,0.6
Spain,Less than 14 years,Males,Paraguay,0.0
Spain,Less than 14 years,Males,Peru,0.1476510067114094
Spain,Less than 14 years,Males,Russia,0.47058823529411764
Spain,Less than 14 years,Males,Senegal,0.6
Spain,Less than 14 years,Males,Serbia,0.0
Spain,Less than 14 years,Males,Sierra Leone,1.0
Spain,Less than 14 years,Males,Somalia,1.0
Spain,Less than 14 years,Males,Sudan,1.0
Spain,Less than 14 years,Males,Syria,0.8918918918918919
Spain,Less than 14 years,Males,Total,0.541037426132633
Spain,Less than 14 years,Males,Trinidad and Tobago,1.0
Spain,Less than 14 years,Males,Tunisia,0.6666666666666666
Spain,Less than 14 years,Males,Türkiye,0.36363636363636365
Spain,Less than 14 years,Males,Ukraine,0.4864864864864865
Spain,Less than 14 years,Males,Uruguay,0.2
Spain,Less than 14 years,Males,Venezuela,0.9520460358056266
Spain,Less than 14 years,Males,Yemen,0.8888888888888888
Spain,Less than 18 years,Females,Afghanistan,0.936046511627907
Spain,Less than 18 years,Females,Albania,0.0
Spain,Less than 18 years,Females,Algeria,0.23529411764705882
Spain,Less than 18 years,Females,Angola,0.0
Spain,Less than 18 years,Females,Argentina,0.29545454545454547
Spain,Less than 18 years,Females,Armenia,0.0
Spain,Less than 18 years,Females,Azerbaijan,0.0
Spain,Less than 18 years,Females,Belarus,0.2
Spain,Less than 18 years,Females,Bolivia,0.0
Spain,Less than 18 years,Females,Brazil,0.046511627906976744
Spain,Less than 18 years,Females,Burkina Faso,1.0
Spain,Less than 18 years,Females,Cameroon,0.7
Spain,Less than 18 years,Females,Central African Republic,1.0
Spain,Less than 18 years,Females,Chile,0.5476190476190477
Spain,Less than 18 years,Females,China,0.5
Spain,Less than 18 years,Females,Colombia,0.10586319218241043
Spain,Less than 18 years,Females,Congo,1.0
Spain,Less than 18 years,Females,Costa Rica,0.625
Spain,Less than 18 years,Females,Cuba,0.06976744186046512
Spain,Less than 18 years,Females,Côte d’Ivoire,0.7647058823529411
Spain,Less than 18 years,Females,Democratic Republic of the Congo,1.0
Spain,Less than 18 years,Females,Dominican Republic,0.3333333333333333
Spain,Less than 18 years,Females,Ecuador,0.13333333333333333
Spain,Less than 18 years,Females,Egypt,1.0
Spain,Less than 18 years,Females,El Salvador,0.2740740740740741
Spain,Less than 18 years,Females,Equatorial Guinea,1.0
Spain,Less than 18 years,Females,Eritrea,1.0
Spain,Less than 18 years,Females,"Gambia, The",1.0
Spain,Less than 18 years,Females,Georgia,0.03225806451612903
Spain,Less than 18 years,Females,Ghana,1.0
Spain,Less than 18 years,Females,Guatemala,0.3
Spain,Less than 18 years,Females,Guinea,0.9090909090909091
Spain,Less than 18 years,Females,Guinea-Bissau,0.0
Spain,Less than 18 years,Females,Haiti,0.6666666666666666
Spain,Less than 18 years,Females,Honduras,0.23134328358208955
Spain,Less than 18 years,Females,India,0.0
Spain,Less than 18 years,Females,Iran,0.75
Spain,Less than 18 years,Females,Iraq,0.6
Spain,Less than 18 years,Females,Kazakhstan,0.0
Spain,Less than 18 years,Females,Lebanon,0.0
Spain,Less than 18 years,Females,Libya,1.0
Spain,Less than 18 years,Females,Mali,1.0
Spain,Less than 18 years,Females,Mauritania,1.0
Spain,Less than 18 years,Females,Mexico,0.4
Spain,Less than 18 years,Females,Moldova,0.0
Spain,Less than 18 years,Females,Mongolia,1.0
Spain,Less than 18 years,Females,Morocco,0.3793103448275862
Spain,Less than 18 years,Females,Nicaragua,0.6460176991150443
Spain,Less than 18 years,Females,Nigeria,0.56
Spain,Less than 18 years,Females,North Macedonia,0.0
Spain,Less than 18 years,Females,Pakistan,0.5454545454545454
